종목코드,공모금액(백만원),액면가 (원),공모가 (원),최초상장주식수 (주),상장일시가,report_year,매출액,영업이익,당기순이익,미국채권10년price,미국채권10년var,미국채권10년5MA,미국채권10년20MA,미국채권10년60MA,미국채권10년5MA_line,미국채권10년20MA_line,미국채권10년60MA_line,미국채권10년변동5MA,비트코인price,비트코인var,비트코인5MA,비트코인20MA,비트코인60MA,비트코인5MA_line,비트코인20MA_line,비트코인60MA_line,비트코인변동5MA,VIXprice,VIXvar,VIX5MA,VIX20MA,VIX60MA,VIX5MA_line,VIX20MA_line,VIX60MA_line,VIX변동5MA,환율price,환율var,환율5MA,환율20MA,환율60MA,환율5MA_line,환율20MA_line,환율60MA_line,환율변동5MA,유가price,유가var,유가5MA,유가20MA,유가60MA,유가5MA_line,유가20MA_line,유가60MA_line,유가변동5MA,금price,금var,금5MA,금20MA,금60MA,금5MA_line,금20MA_line,금60MA_line,금변동5MA,천연가스price,천연가스var,천연가스5MA,천연가스20MA,천연가스60MA,천연가스5MA_line,천연가스20MA_line,천연가스60MA_line,천연가스변동5MA,나스닥지수price,나스닥지수var,나스닥지수5MA,나스닥지수20MA,나스닥지수60MA,나스닥지수5MA_line,나스닥지수20MA_line,나스닥지수60MA_line,나스닥지수거래량,나스닥지수변동5MA,코스피지수price,코스피지수var,코스피지수5MA,코스피지수20MA,코스피지수60MA,코스피지수5MA_line,코스피지수20MA_line,코스피지수60MA_line,코스피지수거래량,코스피지수변동5MA,신고서제출일_M,수요예측일정_M,청약일정_M,납입일_M,상장예정일_M,상장일_M,신고서제출일_diff,납입일_diff,상장예정일_diff,주관사_갯수,씨티그룹글로벌마켓증권㈜_isin,한화투자증권㈜_isin,하나증권주식회사_isin,제이피모간증권회사 서울지점_isin,신한투자증권 주식회사_isin,한국투자증권㈜_isin,KB증권㈜_isin,DB금융투자주식회사_isin,모건스탠리 인터내셔날증권회사 서울지점_isin,유안타증권㈜_isin,IBK투자증권㈜_isin,골드만삭스증권 서울지점_isin,현대차증권주식회사_isin,신영증권㈜_isin,삼성증권㈜_isin,미래에셋증권 주식회사_isin,엔에이치투자증권주식회사_isin,대신증권㈜_isin,하이투자증권㈜_isin,키움증권㈜_isin,CS증권 서울지점_isin,시장구분_유가증권 상장추진,시장구분_코스닥 상장추진,국적_대한민국,국적_미국,국적_홍콩,업종_1차,업종_가구,업종_건물,업종_건물설비,"업종_건축기술,",업종_광고업,업종_구조용,업종_그외,업종_금융,업종_기초,업종_기타,업종_동물용,업종_반도체,업종_보험,"업종_비료,",업종_상품,업종_생활용품,"업종_섬유,",업종_소프트웨어,업종_알코올음료,"업종_영화,",업종_오디오물,업종_운동,업종_운송장비,업종_은행,업종_음·식료품,업종_의료용,업종_의료용품,업종_의약품,업종_일반,업종_일차전지,업종_자동차,"업종_자료처리,",업종_자연과학,업종_전구,업종_전기,"업종_전동기,",업종_전자부품,"업종_측정,",업종_컴퓨터,업종_통신,업종_특수,업종_플라스틱제품,증권구분_주권,증권구분_주식예탁증권,상장일등락_이동평균_3,상장일등락_이동평균_7
348370,95030.0,500.0,42000.0,15107973.0,81600.0,2021,137185577.0,14663596.0,-2336941.0,130.66,-0.03,130.796,130.7985,132.35483333333335,0.1359999999999956,0.1384999999999934,1.6948333333333494,0.0080000000000001,60927.0,-0.66,61385.76,61245.515,52265.43166666666,458.7599999999948,318.5149999999994,-8661.568333333336,0.8499999999999993,16.41,0.92,16.432,17.380000000000003,18.392166666666665,0.0219999999999984,0.9700000000000024,1.9821666666666644,1.5520000000000007,1177.45,0.25,1172.072,1181.3380000000002,1174.0089999999998,-5.378000000000156,3.8880000000001473,-3.4410000000002583,0.1600000000000001,84.05,0.57,83.548,81.8115,73.95433333333334,-0.5019999999999953,-2.238500000000002,-10.09566666666666,0.0760000000000002,1795.8,0.67,1794.9,1779.7900000000002,1780.925,-0.8999999999998636,-16.009999999999764,-14.875,-0.1200000000000003,5.186,-4.42,5.6956,5.5392,4.985683333333333,0.5095999999999998,0.3532000000000002,-0.2003166666666667,-2.436000000000001,15595.92,0.63,15402.795999999998,14961.649500000003,14940.651666666668,-193.1240000000016,-634.2704999999969,-655.2683333333334,100000.0,0.4820000000000002,2978.94,0.28,3006.748,2989.3265,3105.189,27.807999999999996,10.38650000000007,126.2489999999998,47538.0,-0.2739999999999992,9,10,10,10,11,11,46,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.56666666666665,60.04285714285715
377300,1530000.0,500.0,90000.0,130367125.0,180000.0,2021,245556235.0,-5545385.0,-17217531.0,130.77,-0.15,130.76,130.777,132.25716666666668,-0.0100000000000193,0.0069999999999765,1.487166666666667,0.0040000000000001,62904.0,-0.55,62049.76,61816.415,52702.99833333333,-854.2400000000052,-1087.5849999999991,-10201.00166666667,0.2279999999999992,15.1,-5.8,16.066000000000003,16.8215,18.3525,0.9660000000000027,1.7215000000000007,3.2524999999999995,-2.296,1178.78,0.03,1175.524,1180.3665,1174.852,-3.256000000000085,1.5865000000001146,-3.927999999999884,0.1160000000000001,80.86,-3.63,83.03999999999999,82.232,74.39483333333332,2.1799999999999926,1.372,-6.465166666666676,-0.4259999999999997,1763.9,-1.43,1787.12,1781.3199999999997,1782.0633333333333,23.220000000000027,17.419999999999618,18.163333333333185,-0.3900000000000003,5.67,2.31,5.521199999999999,5.50045,5.03935,-0.1488000000000005,-0.1695500000000001,-0.6306500000000002,-1.636000000000001,15811.58,1.04,15600.722,15087.9215,14970.866833333332,-210.85800000000015,-723.6584999999995,-840.7131666666664,100000.0,0.7460000000000002,2975.71,-1.25,2989.674,2989.719,3097.339333333333,13.963999999999942,14.009000000000016,121.62933333333284,65865.0,-0.3259999999999992,9,10,10,10,11,11,40,6,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43.399999999999984,55.54285714285715
376180,12500.0,100.0,12500.0,3061578.0,4276.0,2021,24411827.0,3185314.0,2169333.0,130.77,-0.15,130.76,130.777,132.25716666666668,-0.0100000000000193,0.0069999999999765,1.487166666666667,0.0040000000000001,62904.0,-0.55,62049.76,61816.415,52702.99833333333,-854.2400000000052,-1087.5849999999991,-10201.00166666667,0.2279999999999992,15.1,-5.8,16.066000000000003,16.8215,18.3525,0.9660000000000027,1.7215000000000007,3.2524999999999995,-2.296,1178.78,0.03,1175.524,1180.3665,1174.852,-3.256000000000085,1.5865000000001146,-3.927999999999884,0.1160000000000001,80.86,-3.63,83.03999999999999,82.232,74.39483333333332,2.1799999999999926,1.372,-6.465166666666676,-0.4259999999999997,1763.9,-1.43,1787.12,1781.3199999999997,1782.0633333333333,23.220000000000027,17.419999999999618,18.163333333333185,-0.3900000000000003,5.67,2.31,5.521199999999999,5.50045,5.03935,-0.1488000000000005,-0.1695500000000001,-0.6306500000000002,-1.636000000000001,15811.58,1.04,15600.722,15087.9215,14970.866833333332,-210.85800000000015,-723.6584999999995,-840.7131666666664,100000.0,0.7460000000000002,2975.71,-1.25,2989.674,2989.719,3097.339333333333,13.963999999999942,14.009000000000016,121.62933333333284,65865.0,-0.3259999999999992,10,10,10,10,11,11,26,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.19999999999999,51.600000000000016
389030,40000.0,500.0,20000.0,10869315.0,6005.0,2021,3794450.0,-3765002.0,-9151647.0,131.3,-0.4,131.40800000000002,130.8555,132.1035,0.108000000000004,-0.444500000000005,0.8034999999999854,0.0520000000000001,67526.0,6.75,62944.06000000001,62034.505000000005,53886.78666666666,-4581.939999999988,-5491.494999999995,-13639.21333333334,1.479999999999999,17.22,4.49,16.054,16.363,18.3865,-1.1660000000000004,-0.8569999999999993,1.1665000000000028,1.0720000000000005,1180.84,-0.02,1180.98,1178.6,1175.8188333333335,0.1400000000001,-2.240000000000009,-5.021166666666431,0.058,81.93,0.81,81.356,82.424,75.05633333333334,-0.5740000000000123,0.4939999999999998,-6.873666666666665,-0.4819999999999996,1828.0,0.62,1798.3200000000002,1789.62,1784.0383333333334,-29.67999999999984,-38.37999999999988,-43.96166666666659,0.3619999999999996,5.427,-1.61,5.5742,5.50405,5.122933333333333,0.1472000000000006,0.0770500000000007,-0.3040666666666665,0.973999999999999,15982.36,0.07,15871.088,15296.6465,15029.033,-111.27200000000084,-685.7135000000017,-953.3270000000012,106000.0,0.4920000000000002,2960.2,-0.31,2980.378,2994.15,3082.103,20.177999999999884,33.95000000000027,121.90300000000023,56020.00000000001,-0.1239999999999992,9,10,10,11,11,11,46,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,42.133333333333326,56.34285714285715
376300,85800.0,500.0,26000.0,20151230.0,52000.0,2021,13047733.0,-454001.0,-2249957.0,130.73,-0.84,131.506,130.897,132.01133333333334,0.7760000000000105,0.1670000000000016,1.2813333333333503,-0.0859999999999998,64954.0,-2.96,64834.02,62219.55500000001,54584.58666666666,-119.9800000000032,-2734.4449999999924,-10369.413333333338,1.3139999999999994,18.73,5.34,17.130000000000003,16.264,18.427833333333336,-1.599999999999998,-2.466000000000001,-0.3021666666666647,4.414000000000001,1185.04,0.56,1182.216,1177.5985,1176.0873333333334,-2.824000000000069,-7.441499999999905,-8.952666666666573,0.1040000000000001,81.34,-3.34,81.5,82.6445,75.662,0.1599999999999966,1.3044999999999902,-5.677999999999997,0.1520000000000003,1848.3,0.96,1823.48,1795.875,1785.82,-24.819999999999936,-52.42499999999996,-62.48000000000002,0.9419999999999996,4.88,-1.99,5.3036,5.44225,5.159216666666667,0.4236000000000004,0.5622499999999997,0.2792166666666666,-2.910000000000001,15622.71,-1.66,15880.702,15420.2315,15063.354833333333,257.9920000000002,-202.4784999999993,-559.3551666666663,98963.0,-0.2359999999999997,2930.17,-1.09,2961.064,2995.742,3071.92,30.893999999999775,65.57200000000012,141.75,57092.99999999999,-0.3079999999999992,9,10,11,11,11,11,43,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.53333333333332,77.5
357880,22781.0,500.0,11000.0,10353956.0,15250.0,2021,10986327.0,-724567.0,-10083146.0,130.73,-0.84,131.506,130.897,132.01133333333334,0.7760000000000105,0.1670000000000016,1.2813333333333503,-0.0859999999999998,64954.0,-2.96,64834.02,62219.55500000001,54584.58666666666,-119.9800000000032,-2734.4449999999924,-10369.413333333338,1.3139999999999994,18.73,5.34,17.130000000000003,16.264,18.427833333333336,-1.599999999999998,-2.466000000000001,-0.3021666666666647,4.414000000000001,1185.04,0.56,1182.216,1177.5985,1176.0873333333334,-2.824000000000069,-7.441499999999905,-8.952666666666573,0.1040000000000001,81.34,-3.34,81.5,82.6445,75.662,0.1599999999999966,1.3044999999999902,-5.677999999999997,0.1520000000000003,1848.3,0.96,1823.48,1795.875,1785.82,-24.819999999999936,-52.42499999999996,-62.48000000000002,0.9419999999999996,4.88,-1.99,5.3036,5.44225,5.159216666666667,0.4236000000000004,0.5622499999999997,0.2792166666666666,-2.910000000000001,15622.71,-1.66,15880.702,15420.2315,15063.354833333333,257.9920000000002,-202.4784999999993,-559.3551666666663,98963.0,-0.2359999999999997,2930.17,-1.09,2961.064,2995.742,3071.92,30.893999999999775,65.57200000000012,141.75,57092.99999999999,-0.3079999999999992,9,10,11,11,11,11,68,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.266666666666644,78.10000000000001
372800,25411.0,500.0,14300.0,5776980.0,28600.0,2021,51313533.0,2858893.0,3015119.0,130.33,-0.31,131.20600000000002,130.8855,131.94816666666668,0.8760000000000048,0.555499999999995,1.6181666666666672,-0.2279999999999998,64801.0,-0.24,65495.02,62424.205,54896.78666666666,694.0199999999968,-2376.7949999999983,-9904.21333333334,1.1079999999999992,17.66,-5.71,17.574,16.304,18.362666666666662,-0.0859999999999985,-1.3560000000000016,0.7026666666666657,2.822,1182.39,-0.22,1181.544,1177.6335,1176.1891666666668,-0.8460000000000036,-4.75649999999996,-6.200833333333321,-0.0579999999999998,81.59,0.31,82.05600000000001,82.6585,75.98316666666666,0.4660000000000082,1.0685000000000002,-5.606833333333341,0.7220000000000003,1863.9,0.84,1837.56,1799.175,1787.166666666667,-26.340000000000146,-64.72500000000014,-76.73333333333312,0.7739999999999997,5.149,5.51,5.1902,5.41535,5.18085,0.0411999999999999,0.2663500000000001,0.0318500000000003,-1.9700000000000013,15704.28,0.52,15833.496,15464.274,15082.994333333334,129.21599999999853,-240.0060000000012,-621.2856666666667,86711.0,-0.2939999999999997,2924.92,-0.18,2949.4039999999995,2992.556,3066.991666666667,24.48399999999947,67.63599999999997,142.07166666666672,57286.0,-0.3939999999999992,9,10,11,11,11,11,43,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.99999999999998,87.34285714285716
311320,15470.0,500.0,10000.0,6193410.0,10022.0,2021,13179767.0,2873815.0,2456821.0,130.33,-0.31,131.20600000000002,130.8855,131.94816666666668,0.8760000000000048,0.555499999999995,1.6181666666666672,-0.2279999999999998,64801.0,-0.24,65495.02,62424.205,54896.78666666666,694.0199999999968,-2376.7949999999983,-9904.21333333334,1.1079999999999992,17.66,-5.71,17.574,16.304,18.362666666666662,-0.0859999999999985,-1.3560000000000016,0.7026666666666657,2.822,1182.39,-0.22,1181.544,1177.6335,1176.1891666666668,-0.8460000000000036,-4.75649999999996,-6.200833333333321,-0.0579999999999998,81.59,0.31,82.05600000000001,82.6585,75.98316666666666,0.4660000000000082,1.0685000000000002,-5.606833333333341,0.7220000000000003,1863.9,0.84,1837.56,1799.175,1787.166666666667,-26.340000000000146,-64.72500000000014,-76.73333333333312,0.7739999999999997,5.149,5.51,5.1902,5.41535,5.18085,0.0411999999999999,0.2663500000000001,0.0318500000000003,-1.9700000000000013,15704.28,0.52,15833.496,15464.274,15082.994333333334,129.21599999999853,-240.0060000000012,-621.2856666666667,86711.0,-0.2939999999999997,2924.92,-0.18,2949.4039999999995,2992.556,3066.991666666667,24.48399999999947,67.63599999999997,142.07166666666672,57286.0,-0.3939999999999992,10,10,11,11,11,11,37,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,75.93333333333332,83.87142857142858
290090,26840.0,500.0,22000.0,7254894.0,44000.0,2021,18259561.0,2590572.0,2910158.0,130.45,0.22,130.424,130.881,131.67883333333333,-0.025999999999982,0.4310000000000116,1.2288333333333412,0.0200000000000001,60386.1,0.44,62789.81999999999,63099.96,56472.52166666666,2403.719999999994,2713.8600000000006,-3913.5783333333375,-1.1700000000000004,17.11,4.52,16.784,16.427,18.223666666666663,-0.3260000000000005,-0.6829999999999998,1.113666666666667,-1.69,1180.46,-0.29,1181.864,1178.065,1177.1041666666667,1.4039999999999964,-2.394999999999982,-3.355833333333294,-0.0759999999999998,78.36,-2.97,80.476,82.1205,76.847,2.116,3.760500000000008,-1.5130000000000052,-0.7359999999999998,1870.2,0.87,1864.66,1817.675,1791.66,-5.540000000000191,-52.52500000000009,-78.53999999999996,0.2379999999999996,4.816,-6.97,4.99,5.37255,5.245500000000001,0.1740000000000003,0.5565499999999997,0.4295000000000009,-0.1000000000000014,15921.57,-0.33,15862.904,15636.29,15156.183333333332,-58.66599999999926,-285.28000000000065,-765.3866666666672,96681.0,0.3820000000000002,2962.42,-1.16,2970.574,2985.758,3054.429333333333,8.153999999999996,23.337999999999735,92.00933333333342,54149.0,0.2220000000000008,10,11,11,11,11,11,40,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.63333333333331,88.02857142857144
361570,26814.0,500.0,21400.0,7930590.0,42800.0,2021,35406268.0,8731949.0,4508116.0,130.0,-0.56,130.528,130.829,131.46766666666664,0.5279999999999916,0.8290000000000077,1.467666666666645,-0.0239999999999998,56299.0,-4.24,57994.4,62119.56999999999,57649.22833333334,1695.4000000000017,5820.569999999992,1350.2283333333398,-1.3360000000000007,19.17,7.04,17.630000000000003,16.8765,18.26783333333333,-1.5399999999999991,-2.2935000000000016,-0.9021666666666696,3.092,1190.08,0.25,1184.772,1179.8785,1178.1616666666666,-5.307999999999993,-10.201499999999896,-11.918333333333294,0.1120000000000001,76.75,0.85,78.196,81.2125,77.2705,1.445999999999998,4.462500000000006,0.5204999999999984,-1.0239999999999998,1806.3,-2.45,1848.72,1824.39,1793.2,42.42000000000007,18.08999999999992,-13.099999999999907,-0.6500000000000004,4.789,-5.45,4.9498,5.2957,5.273899999999999,0.1608,0.5067000000000004,0.4848999999999996,-0.8220000000000013,15854.76,-1.26,15960.268,15754.955000000002,15202.662333333334,105.5079999999998,-99.80499999999849,-652.0976666666666,113000.0,0.0040000000000001,3013.25,1.42,2978.256,2980.639,3049.1476666666663,-34.99400000000014,-32.61099999999988,35.89766666666628,53096.0,0.0940000000000007,10,11,11,11,11,11,39,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119.0333333333333,75.62857142857145
353590,15251.0,500.0,5300.0,12875570.0,8800.0,2021,49437277.0,4753860.0,3444453.0,127.7,0.02,127.694,128.85750000000002,130.27416666666667,-0.0060000000000002,1.157500000000013,2.5741666666666703,-0.0779999999999998,40740.0,-2.25,42026.4,43313.25,48436.24333333333,1286.4000000000017,2573.25,7696.243333333332,-1.100000000000001,25.59,7.3,22.346,19.0705,19.7735,-3.2440000000000038,-6.519500000000001,-5.816499999999998,8.094,1192.42,0.36,1190.66,1191.4305,1186.0556666666669,-1.759999999999991,-0.9895000000001346,-6.364333333333207,0.106,86.9,-0.07,85.362,80.2215,76.90016666666665,-1.538000000000011,-6.6785,-9.999833333333356,0.7280000000000004,1842.6,-0.03,1825.76,1815.055,1807.621666666667,-16.840000000000146,-27.545000000000076,-34.97833333333324,0.2319999999999997,3.802,-5.68,4.1454,4.0508,4.410466666666667,0.3434000000000003,0.2487999999999997,0.6084666666666672,-2.2100000000000013,14154.02,-1.3,14540.346,15226.992499999998,15475.466833333334,386.3259999999991,1072.972499999998,1321.4468333333334,102000.0,-1.3939999999999997,2862.68,0.72,2876.244,2948.931,2965.3171666666667,13.56399999999985,86.25099999999975,102.63716666666689,39567.0,-0.6779999999999993,11,1,1,1,1,1,65,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,114.46666666666665,60.97142857142858
102370,32000.0,500.0,20000.0,8909420.0,13339.0,2021,22885348.0,455273.0,-2821429.0,128.52,0.16,127.91599999999998,128.6405,130.169,-0.6040000000000276,0.1204999999999927,1.649000000000001,0.1000000000000001,36702.0,1.09,37070.8,41176.75,47011.39333333333,368.8000000000029,4474.75,10309.393333333332,-2.394000000000001,29.9,3.64,26.196,20.212,20.206166666666668,-3.7040000000000006,-9.688,-9.69383333333333,9.418,1195.59,0.26,1192.268,1192.2554999999998,1186.6586666666667,-3.321999999999889,-3.334500000000162,-8.931333333333214,0.096,83.31,-2.15,85.548,81.06649999999999,76.914,2.2379999999999995,-2.243500000000012,-6.396000000000001,-0.0759999999999995,1841.7,0.54,1834.68,1817.705,1809.0716666666667,-7.020000000000209,-23.99500000000012,-32.62833333333333,0.3219999999999997,4.027,0.7,4.0284,4.04635,4.367366666666666,0.0013999999999994,0.0193499999999993,0.3403666666666662,-1.1040000000000014,13855.13,0.63,14125.044,15049.431999999995,15428.0085,269.91400000000067,1194.301999999998,1572.8785000000007,155000.0,-1.428,2792.0,-1.49,2839.0980000000004,2929.7155,2959.418166666667,47.09800000000041,137.7154999999998,167.41816666666682,47399.0,-0.6839999999999993,12,1,1,1,1,1,41,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.39999999999999,59.95714285714286
373220,12750000.0,500.0,300000.0,234000000.0,597000.0,2021,632954000.0,-509130000.0,-377980000.0,127.66,0.11,128.026,128.25050000000002,130.03083333333333,0.3660000000000138,0.59050000000002,2.370833333333337,-0.0059999999999998,37217.0,1.05,36810.36,40326.490000000005,46097.10666666667,-406.6399999999994,3109.490000000005,8880.106666666667,1.185999999999999,30.49,-4.6,30.472,22.284,20.974,-0.0180000000000006,-8.206,-9.515999999999998,3.7120000000000006,1203.77,0.56,1197.05,1194.0055,1187.561,-6.720000000000027,-9.764499999999998,-16.208999999999833,0.19,86.61,-0.85,85.602,82.6065,77.18033333333332,-1.0079999999999956,-4.0035000000000025,-9.429666666666677,-0.0479999999999996,1793.1,-2.0,1829.76,1819.93,1811.175,36.659999999999854,26.829999999999927,18.075000000000045,-0.5380000000000003,4.283,0.14,4.127800000000001,4.11125,4.29545,-0.1551999999999997,-0.1717500000000003,0.0124499999999994,2.4399999999999986,13352.78,-1.4,13611.647999999996,14700.1815,15326.2045,258.86799999999675,1347.4015,1973.4244999999992,107000.0,-1.1499999999999997,2614.49,-3.5,2734.082,2881.2675000000004,2944.0178333333333,119.5920000000001,266.7775000000006,329.52783333333355,48773.0,-1.7899999999999991,12,1,1,1,1,1,51,6,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.433333333333316,37.42857142857144
377330,43560.0,500.0,22000.0,7965454.0,23450.0,2021,15348581.0,2829540.0,3552098.0,126.77,-0.68,127.676,127.9405,129.75216666666668,0.906000000000006,1.170500000000004,2.9821666666666857,-0.1819999999999998,41562.7,11.34,38615.54,38638.065,44020.555,-2947.159999999996,-2924.6349999999948,2457.855000000003,1.971999999999999,23.22,-4.64,23.29,24.1195,21.654,0.0700000000000002,0.8994999999999997,-1.565999999999999,-3.122,1198.25,-0.1,1200.824,1195.728,1189.6736666666666,2.574000000000069,-2.5219999999999345,-8.576333333333423,-0.1879999999999999,92.31,2.26,89.438,85.9315,77.896,-2.872,-6.3785000000000025,-14.414,1.2400000000000002,1807.8,0.21,1804.02,1817.515,1808.265,-3.7799999999999727,9.715000000000146,0.4649999999999181,0.2379999999999996,4.572,-6.46,4.917199999999999,4.41145,4.270166666666667,0.3451999999999993,-0.1605499999999997,-0.3018333333333327,0.1479999999999984,14098.01,1.58,14196.052,14286.5685,15151.352,98.04199999999946,188.5584999999992,1053.3420000000006,86297.0,0.5000000000000002,2750.26,1.57,2689.03,2839.5555,2930.83,-61.23000000000047,89.29549999999972,180.5699999999997,53615.0,0.2400000000000008,12,1,1,1,2,2,44,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34.66666666666665,25.014285714285723
276040,28942.0,500.0,13000.0,12072009.0,26000.0,2021,4558263.0,-5437105.0,-8971051.0,126.77,-0.68,127.676,127.9405,129.75216666666668,0.906000000000006,1.170500000000004,2.9821666666666857,-0.1819999999999998,41562.7,11.34,38615.54,38638.065,44020.555,-2947.159999999996,-2924.6349999999948,2457.855000000003,1.971999999999999,23.22,-4.64,23.29,24.1195,21.654,0.0700000000000002,0.8994999999999997,-1.565999999999999,-3.122,1198.25,-0.1,1200.824,1195.728,1189.6736666666666,2.574000000000069,-2.5219999999999345,-8.576333333333423,-0.1879999999999999,92.31,2.26,89.438,85.9315,77.896,-2.872,-6.3785000000000025,-14.414,1.2400000000000002,1807.8,0.21,1804.02,1817.515,1808.265,-3.7799999999999727,9.715000000000146,0.4649999999999181,0.2379999999999996,4.572,-6.46,4.917199999999999,4.41145,4.270166666666667,0.3451999999999993,-0.1605499999999997,-0.3018333333333327,0.1479999999999984,14098.01,1.58,14196.052,14286.5685,15151.352,98.04199999999946,188.5584999999992,1053.3420000000006,86297.0,0.5000000000000002,2750.26,1.57,2689.03,2839.5555,2930.83,-61.23000000000047,89.29549999999972,180.5699999999997,53615.0,0.2400000000000008,12,1,1,1,2,2,46,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.499999999999982,28.61428571428572
