시장구분,회사명,종목코드,신고서제출일,수요예측일정,청약일정,납입일,상장예정일,상장일,주관사,주요제품,상장유형,증권구분,업종_x,국적,공모금액(백만원),액면가 (원),공모가 (원),최초상장주식수 (주),상장일시가,공모가등락률,상장일종가,상장일등락률,1개월주가,1개월등락률,3개월주가,3개월등락률,6개월주가,6개월등락률,1년주가,1년등락률,report_year,매출액,영업이익,당기순이익,미국채권10년price,미국채권10년var,미국채권10년5MA,미국채권10년20MA,미국채권10년60MA,미국채권10년5MA_line,미국채권10년20MA_line,미국채권10년60MA_line,미국채권10년변동5MA,비트코인price,비트코인var,비트코인5MA,비트코인20MA,비트코인60MA,비트코인5MA_line,비트코인20MA_line,비트코인60MA_line,비트코인변동5MA,VIXprice,VIXvar,VIX5MA,VIX20MA,VIX60MA,VIX5MA_line,VIX20MA_line,VIX60MA_line,VIX변동5MA,환율price,환율var,환율5MA,환율20MA,환율60MA,환율5MA_line,환율20MA_line,환율60MA_line,환율변동5MA,유가price,유가var,유가5MA,유가20MA,유가60MA,유가5MA_line,유가20MA_line,유가60MA_line,유가변동5MA,금price,금var,금5MA,금20MA,금60MA,금5MA_line,금20MA_line,금60MA_line,금변동5MA,천연가스price,천연가스var,천연가스5MA,천연가스20MA,천연가스60MA,천연가스5MA_line,천연가스20MA_line,천연가스60MA_line,천연가스변동5MA,나스닥지수price,나스닥지수var,나스닥지수5MA,나스닥지수20MA,나스닥지수60MA,나스닥지수5MA_line,나스닥지수20MA_line,나스닥지수60MA_line,나스닥지수거래량,나스닥지수변동5MA,코스피지수price,코스피지수var,코스피지수5MA,코스피지수20MA,코스피지수60MA,코스피지수5MA_line,코스피지수20MA_line,코스피지수60MA_line,코스피지수거래량,코스피지수변동5MA
코스닥 상장추진,실리콘투,257720,2021-08-18,2021-09-09,2021-09-14,2021-09-17,2021-09-29,2021-09-29,"미래에셋증권 주식회사,삼성증권㈜",화장품 유통,신규상장,주권,상품 종합 도매업,대한민국,44989.0,500.0,27200.0,10024764.0,6417.0,41.6,4833.0,6.6,3392.0,-25.2,3233.0,-28.7,2967.0,-34.5,2215.0,-51.1,2021,93491685.0,7154146.0,4632237.0,131.47,0.0,131.77,133.1225,133.763,0.30000000000001137,1.6525000000000034,2.2930000000000064,-0.13599999999999984,41551.0,1.19,42139.4,44629.78,45848.478333333325,588.4000000000015,3078.779999999999,4297.478333333325,-0.6120000000000003,22.56,-2.97,20.19,19.659,18.337666666666667,-2.3699999999999974,-2.901,-4.2223333333333315,2.2399999999999998,1187.11,0.0,1181.304,1173.1415,1160.9761666666668,-5.805999999999813,-13.968499999999949,-26.133833333333087,0.0920000000000001,74.83,-0.61,74.57000000000001,71.31899999999999,70.1125,-0.2599999999999909,-3.51100000000001,-4.717500000000001,0.7160000000000004,1722.9,-0.84,1742.78,1778.2899999999997,1791.7416666666666,19.87999999999988,55.389999999999645,68.84166666666647,-0.6340000000000003,5.477,-6.23,5.428,5.0853,4.358133333333333,-0.04900000000000038,-0.39170000000000016,-1.1188666666666673,2.8019999999999987,14512.44,-0.24,14825.806,15052.286500000002,14858.071666666667,313.366,539.8465000000015,345.6316666666662,98097.0,-0.5159999999999998,3060.27,-1.22,3108.93,3148.3465,3196.2423333333336,48.659999999999854,88.07650000000012,135.9723333333336,82156.0,-0.5139999999999991
코스닥 상장추진,원준,382840,2021-08-24,2021-09-15,2021-09-27,2021-09-30,2021-10-07,2021-10-07,엔에이치투자증권주식회사,2차전지용 열처리 장비,신규상장,주권,특수 목적용 기계 제조업,대한민국,65312.0,100.0,65000.0,5020191.0,34029.0,56.9,29024.0,33.8,32594.0,50.3,33595.0,54.9,34863.0,60.8,23100.0,6.5,2021,28986104.0,6025430.0,3395968.0,131.39,-0.25,131.824,132.4375,133.48366666666666,0.4340000000000259,1.0475000000000136,2.093666666666678,-0.11599999999999981,53793.0,-2.78,51625.4,45952.13,46993.045,-2167.5999999999985,-7840.870000000003,-6799.955000000002,2.4999999999999996,19.54,-6.95,21.189999999999998,20.922,18.805833333333336,1.6499999999999986,1.3820000000000014,-0.7341666666666633,-3.126,1190.88,0.06,1186.4080000000001,1180.5785,1165.0320000000002,-4.47199999999998,-10.301500000000033,-25.847999999999956,0.1120000000000001,78.3,1.12,77.632,73.84700000000001,70.49066666666666,-0.6679999999999922,-4.452999999999989,-7.809333333333342,0.8660000000000003,1759.2,-0.15,1761.58,1764.8049999999998,1786.48,2.3799999999998818,5.604999999999791,27.279999999999973,0.023999999999999622,5.677,0.04,5.8098,5.399,4.572283333333333,0.13280000000000047,-0.2779999999999996,-1.1047166666666666,-0.4380000000000006,14654.02,1.05,14482.39,14799.647999999997,14839.370333333334,-171.63000000000102,145.62799999999697,185.35033333333377,79816.0,0.29000000000000015,2959.46,1.76,2983.588,3097.8740000000003,3171.237666666667,24.128000000000156,138.41400000000021,211.77766666666685,59538.0,-0.6579999999999991
코스닥 상장추진,아스플로,159010,2021-08-25,2021-09-16,2021-09-27,2021-09-30,2021-10-07,2021-10-07,미래에셋증권 주식회사,"강관, 피팅, 밸브류 등",신규상장,주권,일반 목적용 기계 제조업,대한민국,15750.0,500.0,25000.0,4444913.0,12005.0,44.0,9454.0,13.4,8187.0,-1.8,7937.0,-4.8,7286.0,-12.6,7350.0,-11.8,2021,44784379.0,4852731.0,6964480.0,131.39,-0.25,131.824,132.4375,133.48366666666666,0.4340000000000259,1.0475000000000136,2.093666666666678,-0.11599999999999981,53793.0,-2.78,51625.4,45952.13,46993.045,-2167.5999999999985,-7840.870000000003,-6799.955000000002,2.4999999999999996,19.54,-6.95,21.189999999999998,20.922,18.805833333333336,1.6499999999999986,1.3820000000000014,-0.7341666666666633,-3.126,1190.88,0.06,1186.4080000000001,1180.5785,1165.0320000000002,-4.47199999999998,-10.301500000000033,-25.847999999999956,0.1120000000000001,78.3,1.12,77.632,73.84700000000001,70.49066666666666,-0.6679999999999922,-4.452999999999989,-7.809333333333342,0.8660000000000003,1759.2,-0.15,1761.58,1764.8049999999998,1786.48,2.3799999999998818,5.604999999999791,27.279999999999973,0.023999999999999622,5.677,0.04,5.8098,5.399,4.572283333333333,0.13280000000000047,-0.2779999999999996,-1.1047166666666666,-0.4380000000000006,14654.02,1.05,14482.39,14799.647999999997,14839.370333333334,-171.63000000000102,145.62799999999697,185.35033333333377,79816.0,0.29000000000000015,2959.46,1.76,2983.588,3097.8740000000003,3171.237666666667,24.128000000000156,138.41400000000021,211.77766666666685,59538.0,-0.6579999999999991
코스닥 상장추진,씨유테크,376290,2021-08-27,2021-09-23,2021-09-28,2021-10-01,2021-10-08,2021-10-08,대신증권㈜,"휴대폰, 전장 등 실장부품",신규상장,주권,전자부품 제조업,대한민국,31500.0,500.0,6000.0,17657500.0,12000.0,100.0,8400.0,40.0,6880.0,14.7,7280.0,21.3,7890.0,31.5,4280.0,-28.7,2021,18916184.0,945272.0,6114294.0,131.14,-0.19,131.612,132.2945,133.4285,0.4720000000000084,1.154500000000013,2.2885000000000275,-0.15999999999999984,53925.0,0.25,52761.8,46232.93,47120.244999999995,-1163.199999999997,-7692.07,-6804.755000000005,2.312,18.77,-3.94,20.714000000000002,20.813,18.83516666666667,1.9440000000000026,2.0429999999999993,0.06516666666666993,-2.194,1196.79,0.5,1189.696,1181.9065,1165.9533333333334,-7.094000000000051,-14.883499999999913,-30.836666666666588,0.2780000000000001,79.35,1.34,78.326,74.32849999999999,70.70616666666666,-1.024000000000001,-5.021500000000003,-8.643833333333333,0.9080000000000004,1757.4,-0.1,1761.3799999999999,1763.0700000000002,1785.52,3.979999999999791,5.670000000000073,28.11999999999989,-0.01200000000000038,5.565,-1.97,5.799,5.43035,4.60205,0.23399999999999999,-0.1346500000000006,-0.9629500000000002,0.01399999999999948,14579.54,-0.51,14484.958000000002,14772.8505,14839.977166666667,-94.58199999999852,193.3104999999996,260.4371666666666,67094.0,0.024000000000000177,2956.3,-0.11,2961.084,3085.5225,3166.8768333333333,4.783999999999651,129.22249999999985,210.57683333333307,66895.0,-0.7359999999999991
유가증권 상장추진,케이카,381970,2021-08-30,2021-09-27,2021-09-30,2021-10-06,2021-10-13,2021-10-13,"엔에이치투자증권주식회사,골드만삭스증권 서울지점",오프라인 및 온라인 중고차 매매업,신규상장,주권,자동차 판매업,대한민국,336606.0,500.0,25000.0,48086533.0,22500.0,-10.0,23000.0,-8.0,25050.0,0.2,30700.0,22.8,33300.0,33.2,15050.0,-39.8,2021,1323113771.0,37698382.0,24129650.0,131.22,0.06,131.074,131.81699999999998,133.17683333333332,-0.14599999999998658,0.59699999999998,1.9568333333333214,-0.02599999999999982,57381.0,2.53,56099.0,49289.2,47953.37833333333,-1282.0,-8091.800000000003,-9427.621666666673,1.2859999999999996,18.64,-6.1,19.36,20.887,18.79866666666667,0.7199999999999989,2.247,0.15866666666666873,-2.238,1186.18,-0.93,1193.288,1185.2805,1168.1393333333333,7.107999999999947,-0.8994999999999891,-18.040666666666766,-0.06399999999999995,80.44,-0.25,79.85,75.7325,71.239,-0.5900000000000034,-4.707499999999996,-9.200999999999993,0.7660000000000003,1794.7,2.01,1765.2599999999998,1758.7399999999998,1783.615,-29.440000000000282,-35.960000000000264,-11.085000000000036,0.37399999999999956,5.59,1.54,5.5363999999999995,5.4548,4.678749999999999,-0.053600000000000314,-0.1352000000000002,-0.9112500000000008,-0.2700000000000008,14571.63,0.73,14551.462,14683.7945,14845.354666666664,-20.167999999999665,112.16450000000077,273.72466666666514,76021.0,0.09800000000000023,2944.41,0.96,2936.972,3061.0415,3155.9258333333337,-7.437999999999647,116.63149999999996,211.51583333333383,75213.0,-0.11199999999999925
코스닥 상장추진,지아이텍,382480,2021-09-06,2021-10-05,2021-10-12,2021-10-15,2021-10-21,2021-10-21,미래에셋증권 주식회사,"SLOT DIE, SLIT NOZZLE, REPAIR, 기타",신규상장,주권,특수 목적용 기계 제조업,대한민국,37800.0,500.0,14000.0,7871428.0,5600.0,100.0,7280.0,160.0,5110.0,82.5,5230.0,86.8,3680.0,31.4,3240.0,15.7,2021,17189215.0,5289148.0,4164688.0,130.19,-0.34,130.626,131.292,132.88216666666668,0.43600000000000705,1.1020000000000039,2.6921666666666795,-0.19799999999999982,62200.0,-5.74,63194.0,56806.125,49941.02,994.0,-5393.875,-12258.980000000003,0.48999999999999916,15.01,-3.1,15.762,19.217000000000002,18.592333333333332,0.7520000000000007,4.2070000000000025,3.5823333333333327,-2.2879999999999994,1177.78,0.18,1179.216,1185.0745000000002,1171.0646666666664,1.4359999999999218,7.294500000000198,-6.715333333333547,-0.06599999999999995,82.5,-1.63,82.81,78.9525,72.23516666666666,0.3100000000000023,-3.5474999999999994,-10.264833333333343,0.2960000000000004,1781.9,-0.17,1774.2600000000002,1763.265,1780.74,-7.639999999999873,-18.63499999999999,-1.1600000000000819,-0.17800000000000035,5.115,-1.06,5.154400000000001,5.5272,4.800566666666667,0.039400000000000546,0.41219999999999946,-0.31443333333333356,-2.024000000000001,15215.7,0.62,15077.124,14712.483000000002,14875.215333333334,-138.57600000000093,-503.21699999999873,-340.4846666666672,89124.0,0.5240000000000002,3007.33,-0.19,3014.248,3024.0035,3131.580666666667,6.91800000000012,16.673499999999876,124.25066666666726,88737.0,0.12400000000000078
코스닥 상장추진,차백신연구소,261780,2021-08-09,2021-10-05,2021-10-12,2021-10-15,2021-10-22,2021-10-22,삼성증권㈜,백신 및 면역증강제 등,신규상장,주권,자연과학 및 공학 연구개발업,대한민국,43450.0,500.0,11000.0,26429162.0,11700.0,6.4,13000.0,18.2,10150.0,-7.7,11000.0,0.0,7580.0,-31.1,4775.0,-56.6,2021,77796.0,-4234422.0,-6240340.0,130.34,0.12,130.5,131.2355,132.822,0.1599999999999966,0.8954999999999984,2.4819999999999993,-0.09399999999999982,60708.0,-2.4,63033.4,57457.775,50127.17,2325.4000000000015,-3250.2249999999985,-10580.830000000002,-0.2020000000000007,15.43,2.8,15.588,19.101,18.5545,0.15799999999999947,3.6709999999999994,3.124500000000001,-1.0639999999999996,1177.48,-0.03,1178.298,1184.9645,1171.499166666667,0.8179999999999836,7.4845000000000255,-5.9808333333330665,-0.07799999999999994,83.76,1.53,83.106,79.44149999999999,72.44350000000001,-0.6540000000000106,-4.318500000000014,-11.31649999999999,0.36400000000000043,1796.3,0.81,1779.8600000000001,1765.4950000000001,1780.3916666666667,-16.439999999999827,-30.804999999999836,-15.908333333333303,0.3139999999999996,5.28,3.23,5.128400000000001,5.5342,4.822983333333334,-0.1515999999999993,0.2542,-0.4570166666666662,-0.40400000000000097,15090.2,-0.82,15115.696000000002,14714.608000000002,14880.414333333332,25.496000000001004,-375.59199999999873,-209.78566666666848,110000.00000000001,0.2600000000000001,3006.16,-0.04,3012.468,3017.286,3127.513166666666,6.307999999999993,11.126000000000204,121.35316666666631,69527.0,-0.05999999999999921
코스닥 상장추진,아이패밀리에스씨,114840,2021-09-10,2021-10-12,2021-10-18,2021-10-21,2021-10-28,2021-10-28,삼성증권㈜,"색조화장품 브랜드 `롬앤(Rom&nd)', IT기반 웨딩서비스 브랜드 `아이웨딩`",신규상장,주권,기타 화학제품 제조업,대한민국,20480.0,500.0,25000.0,4120276.0,14325.0,14.6,12700.0,1.6,9875.0,-21.0,8725.0,-30.2,16700.0,33.6,9540.0,-23.7,2021,79218233.0,11628192.0,8747100.0,130.75,-0.32,130.714,130.9375,132.52883333333332,-0.036000000000001364,0.1875,1.7788333333333242,0.0640000000000002,60598.0,3.67,60657.6,60084.675,51364.91833333333,59.599999999998545,-513.3249999999971,-9233.081666666672,-0.17400000000000074,16.53,-2.65,16.032,17.952,18.404833333333332,-0.4980000000000011,1.4220000000000006,1.8748333333333314,2.008,1168.44,-0.31,1170.788,1181.9655,1173.0073333333335,2.3479999999999563,13.525499999999965,4.5673333333334085,-0.15999999999999992,82.81,0.18,83.52799999999999,81.1055,73.40683333333335,0.7179999999999893,-1.704499999999996,-9.40316666666665,0.08400000000000031,1802.6,0.21,1799.58,1777.105,1779.4233333333334,-3.019999999999982,-25.49499999999989,-23.176666666666506,0.23199999999999962,5.782,-6.77,5.8088,5.57785,4.944633333333333,0.026799999999999713,-0.20415000000000028,-0.837366666666667,2.6659999999999986,15448.12,1.39,15247.316,14848.0435,14917.927833333331,-200.8040000000001,-600.076500000001,-530.1921666666694,106000.0,0.3060000000000002,3009.55,-0.53,3022.1639999999998,2998.3,3113.4448333333335,12.613999999999578,-11.25,103.89483333333328,61726.0,0.01600000000000077
코스닥 상장추진,리파인,377450,2021-04-23,2021-10-14,2021-10-20,2021-10-25,2021-10-29,2021-10-29,KB증권㈜,권리조사,신규상장,주권,기타 정보 서비스업,대한민국,90930.0,100.0,21000.0,17330000.0,18900.0,-10.0,14300.0,-31.9,16600.0,-21.0,13100.0,-37.6,13800.0,-34.3,7930.0,-62.2,2021,54163513.0,20232921.0,16037587.0,130.7,-0.04,130.75799999999998,130.88600000000002,132.47183333333334,0.057999999999992724,0.18600000000003547,1.7718333333333476,0.03400000000000019,62235.0,2.7,60935.2,60447.525,51618.70166666666,-1299.800000000003,-1787.4749999999985,-10616.29833333334,0.5139999999999993,16.26,-1.63,16.198,17.7075,18.387833333333333,-0.062000000000001165,1.447499999999998,2.1278333333333315,1.1220000000000006,1174.47,0.52,1170.1860000000001,1181.6715,1173.4996666666666,-4.283999999999878,7.201499999999896,-0.9703333333334285,-0.04999999999999991,83.57,0.92,83.49,81.49,73.69166666666666,-0.0799999999999983,-2.0799999999999983,-9.87833333333333,-0.0379999999999997,1783.9,-1.04,1797.1,1778.3799999999999,1779.77,13.199999999999818,-5.520000000000209,-4.130000000000109,-0.1380000000000004,5.426,-6.16,5.837999999999999,5.5682,4.9674000000000005,0.41199999999999903,0.14219999999999988,-0.4585999999999997,0.7879999999999988,15498.39,0.33,15328.954000000002,14894.628,14927.982333333332,-169.43599999999788,-603.7619999999988,-570.4076666666679,106000.0,0.5360000000000001,2970.68,-1.29,3015.068,2993.8205000000003,3108.912,44.388000000000375,23.14050000000043,138.23199999999997,54583.00000000001,-0.23399999999999924
코스닥 상장추진,엔켐,348370,2021-09-16,2021-10-15,2021-10-21,2021-10-26,2021-11-01,2021-11-01,"신한투자증권 주식회사,대신증권㈜",2차전지 전해액,신규상장,주권,기초 화학물질 제조업,대한민국,95030.0,500.0,42000.0,15107973.0,81600.0,94.3,80000.0,90.5,105900.0,152.1,103000.0,145.2,87000.0,107.1,72100.0,71.7,2021,137185577.0,14663596.0,-2336941.0,130.66,-0.03,130.796,130.7985,132.35483333333335,0.13599999999999568,0.1384999999999934,1.6948333333333494,0.00800000000000019,60927.0,-0.66,61385.759999999995,61245.515,52265.431666666664,458.75999999999476,318.5149999999994,-8661.568333333336,0.8499999999999993,16.41,0.92,16.432,17.380000000000003,18.392166666666665,0.021999999999998465,0.9700000000000024,1.9821666666666644,1.5520000000000007,1177.45,0.25,1172.072,1181.3380000000002,1174.0089999999998,-5.378000000000156,3.8880000000001473,-3.4410000000002583,0.1600000000000001,84.05,0.57,83.548,81.8115,73.95433333333334,-0.5019999999999953,-2.238500000000002,-10.09566666666666,0.07600000000000029,1795.8,0.67,1794.9,1779.7900000000002,1780.925,-0.8999999999998636,-16.009999999999764,-14.875,-0.12000000000000036,5.186,-4.42,5.6956,5.5392,4.985683333333333,0.5095999999999998,0.3532000000000002,-0.2003166666666667,-2.436000000000001,15595.92,0.63,15402.795999999998,14961.649500000003,14940.651666666667,-193.12400000000162,-634.2704999999969,-655.2683333333334,100000.0,0.4820000000000002,2978.94,0.28,3006.748,2989.3265,3105.189,27.807999999999993,10.38650000000007,126.2489999999998,47538.0,-0.27399999999999924
유가증권 상장추진,카카오페이,377300,2021-09-24,2021-10-20,2021-10-25,2021-10-28,2021-11-03,2021-11-03,"삼성증권㈜,골드만삭스증권 서울지점,제이피모간증권회사 서울지점","간편결제, 간편송금 및 기타 금융서비스",신규상장,주권,금융 지원 서비스업,대한민국,1530000.0,500.0,90000.0,130367125.0,180000.0,100.0,193000.0,114.4,218000.0,142.2,137000.0,52.2,113500.0,26.1,35800.0,-60.2,2021,245556235.0,-5545385.0,-17217531.0,130.77,-0.15,130.76,130.777,132.25716666666668,-0.010000000000019327,0.0069999999999765805,1.487166666666667,0.0040000000000001866,62904.0,-0.55,62049.759999999995,61816.415,52702.99833333333,-854.2400000000052,-1087.5849999999991,-10201.00166666667,0.22799999999999926,15.1,-5.8,16.066000000000003,16.8215,18.3525,0.9660000000000029,1.7215000000000007,3.2524999999999995,-2.2959999999999994,1178.78,0.03,1175.524,1180.3665,1174.852,-3.2560000000000855,1.5865000000001146,-3.9279999999998836,0.1160000000000001,80.86,-3.63,83.03999999999999,82.232,74.39483333333332,2.1799999999999926,1.3719999999999999,-6.465166666666676,-0.4259999999999997,1763.9,-1.43,1787.1200000000001,1781.3199999999997,1782.0633333333333,23.220000000000027,17.419999999999618,18.163333333333185,-0.39000000000000035,5.67,2.31,5.521199999999999,5.50045,5.03935,-0.1488000000000005,-0.1695500000000001,-0.6306500000000002,-1.636000000000001,15811.58,1.04,15600.722,15087.9215,14970.866833333333,-210.85800000000017,-723.6584999999995,-840.7131666666664,100000.0,0.7460000000000002,2975.71,-1.25,2989.674,2989.719,3097.339333333333,13.963999999999942,14.009000000000015,121.62933333333285,65865.0,-0.32599999999999923
코스닥 상장추진,피코그램,376180,2021-10-08,2021-10-19,2021-10-25,2021-10-28,2021-11-03,2021-11-03,IBK투자증권㈜,"정수기, 정수기 필터",신규상장,주권,그외 기타 제품 제조업,대한민국,12500.0,100.0,12500.0,3061578.0,4276.0,100.0,3181.0,48.8,2335.0,9.2,2839.0,32.8,3173.0,48.4,7140.0,234.0,2021,24411827.0,3185314.0,2169333.0,130.77,-0.15,130.76,130.777,132.25716666666668,-0.010000000000019327,0.0069999999999765805,1.487166666666667,0.0040000000000001866,62904.0,-0.55,62049.759999999995,61816.415,52702.99833333333,-854.2400000000052,-1087.5849999999991,-10201.00166666667,0.22799999999999926,15.1,-5.8,16.066000000000003,16.8215,18.3525,0.9660000000000029,1.7215000000000007,3.2524999999999995,-2.2959999999999994,1178.78,0.03,1175.524,1180.3665,1174.852,-3.2560000000000855,1.5865000000001146,-3.9279999999998836,0.1160000000000001,80.86,-3.63,83.03999999999999,82.232,74.39483333333332,2.1799999999999926,1.3719999999999999,-6.465166666666676,-0.4259999999999997,1763.9,-1.43,1787.1200000000001,1781.3199999999997,1782.0633333333333,23.220000000000027,17.419999999999618,18.163333333333185,-0.39000000000000035,5.67,2.31,5.521199999999999,5.50045,5.03935,-0.1488000000000005,-0.1695500000000001,-0.6306500000000002,-1.636000000000001,15811.58,1.04,15600.722,15087.9215,14970.866833333333,-210.85800000000017,-723.6584999999995,-840.7131666666664,100000.0,0.7460000000000002,2975.71,-1.25,2989.674,2989.719,3097.339333333333,13.963999999999942,14.009000000000015,121.62933333333285,65865.0,-0.32599999999999923
코스닥 상장추진,지니너스,389030,2021-09-23,2021-10-21,2021-10-27,2021-11-01,2021-11-08,2021-11-08,대신증권㈜,"NGS기반 조직생검 암유전체 동반진단(CancerSCAN), 액체생검 암유전체 동반진단(LiquidSCAN), 단일세포분석(Celinus) 등",신규상장,주권,자연과학 및 공학 연구개발업,대한민국,40000.0,500.0,20000.0,10869315.0,6005.0,-10.0,4470.0,-33.0,4220.0,-36.7,3636.0,-45.5,3670.0,-45.0,2430.0,-63.6,2021,3794450.0,-3765002.0,-9151647.0,131.3,-0.4,131.40800000000002,130.8555,132.1035,0.10800000000000409,-0.444500000000005,0.8034999999999854,0.05200000000000019,67526.0,6.75,62944.06000000001,62034.505000000005,53886.78666666666,-4581.939999999988,-5491.494999999995,-13639.21333333334,1.4799999999999993,17.22,4.49,16.054,16.363,18.3865,-1.1660000000000004,-0.8569999999999993,1.1665000000000028,1.0720000000000005,1180.84,-0.02,1180.98,1178.6,1175.8188333333335,0.14000000000010004,-2.240000000000009,-5.021166666666431,0.05800000000000009,81.93,0.81,81.356,82.424,75.05633333333334,-0.5740000000000123,0.4939999999999998,-6.873666666666665,-0.48199999999999965,1828.0,0.62,1798.3200000000002,1789.6200000000001,1784.0383333333334,-29.679999999999836,-38.37999999999988,-43.96166666666659,0.36199999999999966,5.427,-1.61,5.5742,5.50405,5.122933333333333,0.14720000000000066,0.07705000000000073,-0.3040666666666665,0.973999999999999,15982.36,0.07,15871.088,15296.646499999999,15029.033,-111.27200000000084,-685.7135000000017,-953.3270000000011,106000.0,0.49200000000000027,2960.2,-0.31,2980.3779999999997,2994.15,3082.103,20.177999999999884,33.95000000000027,121.90300000000025,56020.00000000001,-0.12399999999999922
코스닥 상장추진,디어유,376300,2021-09-28,2021-10-25,2021-11-01,2021-11-04,2021-11-10,2021-11-10,한국투자증권㈜,"모바일 어플리케이션(DearU bubble, Lysn)",신규상장,주권,소프트웨어 개발 및 공급업,대한민국,85800.0,500.0,26000.0,20151230.0,52000.0,100.0,66500.0,155.8,70800.0,172.3,54300.0,108.8,45150.0,73.7,25900.0,-0.4,2021,13047733.0,-454001.0,-2249957.0,130.73,-0.84,131.506,130.897,132.01133333333334,0.7760000000000105,0.1670000000000016,1.2813333333333503,-0.08599999999999983,64954.0,-2.96,64834.02,62219.55500000001,54584.58666666666,-119.9800000000032,-2734.4449999999924,-10369.413333333338,1.3139999999999994,18.73,5.34,17.130000000000003,16.264,18.427833333333336,-1.5999999999999979,-2.466000000000001,-0.3021666666666647,4.414000000000001,1185.04,0.56,1182.216,1177.5985,1176.0873333333334,-2.824000000000069,-7.441499999999905,-8.952666666666573,0.10400000000000012,81.34,-3.34,81.5,82.6445,75.662,0.1599999999999966,1.3044999999999902,-5.677999999999997,0.1520000000000003,1848.3,0.96,1823.48,1795.875,1785.82,-24.819999999999936,-52.424999999999955,-62.48000000000002,0.9419999999999996,4.88,-1.99,5.3036,5.44225,5.159216666666667,0.4236000000000004,0.5622499999999997,0.27921666666666667,-2.910000000000001,15622.71,-1.66,15880.702,15420.2315,15063.354833333333,257.9920000000002,-202.47849999999926,-559.3551666666663,98963.0,-0.23599999999999977,2930.17,-1.09,2961.064,2995.742,3071.92,30.893999999999778,65.57200000000012,141.75,57092.99999999999,-0.3079999999999992
코스닥 상장추진,비트나인,357880,2021-09-03,2021-10-25,2021-11-01,2021-11-04,2021-11-10,2021-11-10,하나증권주식회사,"그래프데이터베이스, 그래프분석서비스",신규상장,주권,소프트웨어 개발 및 공급업,대한민국,22781.0,500.0,11000.0,10353956.0,15250.0,38.6,11400.0,3.6,13700.0,24.5,16700.0,51.8,14500.0,31.8,6730.0,-38.8,2021,10986327.0,-724567.0,-10083146.0,130.73,-0.84,131.506,130.897,132.01133333333334,0.7760000000000105,0.1670000000000016,1.2813333333333503,-0.08599999999999983,64954.0,-2.96,64834.02,62219.55500000001,54584.58666666666,-119.9800000000032,-2734.4449999999924,-10369.413333333338,1.3139999999999994,18.73,5.34,17.130000000000003,16.264,18.427833333333336,-1.5999999999999979,-2.466000000000001,-0.3021666666666647,4.414000000000001,1185.04,0.56,1182.216,1177.5985,1176.0873333333334,-2.824000000000069,-7.441499999999905,-8.952666666666573,0.10400000000000012,81.34,-3.34,81.5,82.6445,75.662,0.1599999999999966,1.3044999999999902,-5.677999999999997,0.1520000000000003,1848.3,0.96,1823.48,1795.875,1785.82,-24.819999999999936,-52.424999999999955,-62.48000000000002,0.9419999999999996,4.88,-1.99,5.3036,5.44225,5.159216666666667,0.4236000000000004,0.5622499999999997,0.27921666666666667,-2.910000000000001,15622.71,-1.66,15880.702,15420.2315,15063.354833333333,257.9920000000002,-202.47849999999926,-559.3551666666663,98963.0,-0.23599999999999977,2930.17,-1.09,2961.064,2995.742,3071.92,30.893999999999778,65.57200000000012,141.75,57092.99999999999,-0.3079999999999992
코스닥 상장추진,아이티아이즈,372800,2021-09-29,2021-10-25,2021-11-01,2021-11-04,2021-11-11,2021-11-11,신한투자증권 주식회사,"디지털금융솔루션 제공 및 AI, Big Data 서비스, 클라우드 통합 플랫폼 (GURMWI)",신규상장,주권,소프트웨어 개발 및 공급업,대한민국,25411.0,500.0,14300.0,5776980.0,28600.0,100.0,20050.0,40.2,27650.0,93.4,17500.0,22.4,13400.0,-6.3,8700.0,-39.2,2021,51313533.0,2858893.0,3015119.0,130.33,-0.31,131.20600000000002,130.8855,131.94816666666668,0.8760000000000048,0.555499999999995,1.6181666666666672,-0.22799999999999984,64801.0,-0.24,65495.02,62424.205,54896.78666666666,694.0199999999968,-2376.7949999999983,-9904.21333333334,1.1079999999999992,17.66,-5.71,17.574,16.304,18.362666666666666,-0.08599999999999852,-1.3560000000000016,0.7026666666666657,2.822,1182.39,-0.22,1181.544,1177.6335000000001,1176.1891666666668,-0.8460000000000036,-4.75649999999996,-6.200833333333321,-0.05799999999999987,81.59,0.31,82.05600000000001,82.6585,75.98316666666666,0.4660000000000082,1.0685000000000002,-5.606833333333341,0.7220000000000003,1863.9,0.84,1837.56,1799.175,1787.166666666667,-26.340000000000146,-64.72500000000014,-76.73333333333312,0.7739999999999997,5.149,5.51,5.1902,5.41535,5.18085,0.0411999999999999,0.2663500000000001,0.03185000000000038,-1.9700000000000013,15704.28,0.52,15833.496,15464.274,15082.994333333334,129.21599999999853,-240.00600000000122,-621.2856666666667,86711.0,-0.29399999999999976,2924.92,-0.18,2949.4039999999995,2992.556,3066.991666666667,24.48399999999947,67.63599999999997,142.07166666666672,57286.0,-0.3939999999999992
